"","song_popularity","danceability_scaled","energy_scaled","tempo_scaled","loudness_scaled","song_duration_ms_log_scaled","acousticness_log_scaled","liveness_log_scaled","speechiness_log_scaled","instrumentalness_log_scaled","es_instrumental","audio_mode","key_1","key_2","key_3","key_4","key_5","key_6","key_7","key_8","key_9","key_10","key_11","time_signature_1","time_signature_3","time_signature_4","time_signature_5","valence_binned_valence_media","valence_binned_valence_alta"
"11",50,-1.799475339529,-1.75529378111425,-1.40546352363661,-3.16044049509759,0.196473246195394,2.27776937129101,-0.554238996133702,-0.729155269986146,3.64213902620317,1,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"12",69,0.514360675609178,1.51479116252278,-1.4584036377879,0.358237693340012,0.49694034350812,-0.679642366121718,0.236371213419879,-0.354115216618408,-0.356015031397609,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"13",79,1.27507388606557,0.116644048837058,-0.737350269013435,0.49178531826841,0.921123631557772,-0.243292907140687,-1.00123660792974,-0.35952707658852,-0.356559816401285,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"14",64,0.83132451329934,-0.691587173027776,-0.850441724390987,0.492310063356537,0.538161680192916,-0.115024443568971,-0.345975156494186,-0.668945233045218,-0.334437435874878,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"15",1,-0.988047915042187,0.269929280570044,-1.28789972069814,-0.359088842130006,-0.487852763960236,-0.040475058037931,-0.521880877689433,0.062453316095768,0.734916240281095,1,"1",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"16",36,0.672842594454259,-0.933127538182783,2.2849512706978,-0.199303962795244,-0.104524177134534,-0.894711129709271,-0.554238996133702,1.62190922449045,-0.356994171962064,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"17",58,1.24337750229655,-1.05389772076029,-0.547951550212833,-0.026925201345426,0.827454472856562,1.16326240053553,-0.694729307488053,-0.600200972866228,-0.356994171962064,0,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
"18",22,-0.499923604999338,1.23609074119008,1.10962526556157,0.874586860057274,0.101366530596861,-0.770493138715701,0.656592335149785,-0.626763022897697,-0.356642040364405,0,"1",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"19",23,0.292485989226066,-1.09570278396019,1.05630378843997,-0.874126146126951,0.112185082581499,1.50969112749804,-0.713684292745775,-0.456285939819029,-0.338003522427503,0,"0",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"20",5,1.32578810009599,-1.3372431491152,0.36298590841536,-0.80932012774323,-1.41509703601091,1.05636109564441,-0.889477480201744,0.176691565379502,-0.350406746536247,0,"1",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"21",78,0.273468158964656,-0.347856653384111,-0.951710927688911,-0.289035372865012,0.534750006758338,1.25004767751815,-0.824088855528329,-0.717981499860547,-0.354634451666024,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"22",42,-0.278048918616225,-0.389661716584016,-1.27864300132788,-0.380603390743226,1.24227364274528,1.10247136771734,-0.963828097922099,2.00736936627446,-0.356297460117105,0,"1",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"23",11,0.710878254977079,1.08280550945709,1.54160550284063,0.964055897582979,-0.908185035866183,-0.801015373710449,0.44170409137779,-0.334653540291409,-0.351767581181078,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"24",74,-2.31929603334087,-0.858807425827396,-1.98978093287427,0.135483403429973,-0.616547847140795,0.544751849695822,-0.433495326091394,-0.685638708004384,-0.356994171962064,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"25",74,-0.265370365108619,-0.338566639339688,-0.576207079376752,0.0851078749697526,-0.68433806118905,-0.223020812938361,-0.529959432653297,0.770812729180717,-0.356994171962064,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"26",50,1.68078759830897,-0.250311505917665,-0.349018757154467,-1.92807665563063,0.214990840155464,-0.922293805574344,-0.594852062175809,0.0415604892462423,-0.356968498955168,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"27",55,-0.4238522839537,1.03635543923497,0.847247541987905,-1.07169267180688,1.20367906166794,-0.957400808811805,1.39003573969102,-0.532963412588535,3.50454554747786,1,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"28",26,0.61578910367003,-0.315341604228629,-1.61226626162775,0.14099322685531,0.7698761106371,0.636759164433508,-0.698846538669082,-0.738102094351443,-0.35269587728836,0,"0",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
"29",0,0.729896085238488,1.50085614145614,0.639647408695208,0.253551048258616,0.0299593930490627,-0.973862398104333,-0.988466111268758,-0.711282435223855,3.03988943845527,1,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"30",2,-0.518941435260748,1.12461057265699,-1.19273232492519,0.3041889492629,0.269588496301058,-0.969461051616564,-0.345975156494186,-0.777326338792469,-0.356994171962064,0,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"31",4,-0.499923604999338,-0.659072123872294,0.291359008718848,-0.150502669599405,-0.0457246143365095,-0.861729744870303,-0.0884415215064784,-0.682298077630501,-0.356994171962064,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"32",62,1.46525218867966,-0.552236962361425,0.703647048985509,-0.630119680147757,-0.703535005804953,-0.333534370886786,-0.599738053256244,2.35471717086688,-0.356994171962064,0,"1",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"33",41,0.362218033517901,-0.292116569117571,0.528774792417645,-0.581056014407854,-0.202398800530786,0.95962150852126,0.521097528148593,-0.658940744678058,-0.355870683848157,0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"34",77,0.939092218113995,-0.965642587338265,-1.33740756811664,0.111082756832054,0.947766015457084,0.380204608406574,1.19892732303243,0.582809051142533,-0.356912571081183,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"35",65,-1.03242285231881,-2.15940939204667,0.172824463674137,-0.739004285934171,-0.0132272485499719,2.11998347166482,-0.570462086719332,-0.673394462118955,-0.3406950693683,0,"0",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"36",52,0.406592970794523,0.646174849369191,0.986999735926259,0.250140205185788,0.888858230815619,-0.900308182035049,0.018612697663086,1.64012644702121,-0.352294435097481,0,"0",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"37",58,1.16730618125091,-0.0877362601402561,1.08511402737889,0.0258116800113677,0.230210641404157,-0.961512033332684,0.011008341220563,-0.442101848159282,-0.3472096325657,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"38",76,0.596771273408621,-0.171346386540067,0.290110911725105,-0.252040844152037,-0.670640660854018,-0.383490607636357,-0.689791131986846,0.062453316095768,-0.356994171962064,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"39",62,-1.64733269743772,-0.394306723606227,-0.470742883405412,0.264570695109289,-0.233636615233567,-0.741971255464229,-0.751715273264463,-0.362775413080609,-0.356682838913845,0,"0",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"40",48,1.04685992292865,1.10603054456815,0.642524965653006,0.485750749754946,0.0279588699925914,-0.884932157636256,-0.181233916626689,-0.170543174768104,-0.341509020117157,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"41",64,-1.52054716236166,-2.60718806898788,0.344680485840453,-1.68407018965144,1.18305654933486,2.18129329417687,-0.150195967182264,-0.634521835749551,-0.338379017839623,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"42",98,1.24971677905035,-0.287471562095359,0.0520017408075621,0.384474947746377,0.0548606278082724,-0.919481447478005,0.0867623578133968,-0.63230449891012,-0.356963351812388,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"43",46,1.69346615181658,-0.0645112250291976,-1.09295390414757,0.161720657836338,-0.401338829273677,-0.524509870925197,-0.417518699033846,0.65243095994602,-0.353009521864875,0,"1",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"44",10,0.666503317700456,0.42321451230303,-0.740817205107168,0.265882557829607,-1.06612691818483,-0.931445506574104,0.831802187066867,-0.686752466726487,3.27299652001483,1,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"45",73,-0.677423354105828,1.55195121870047,0.679482504412194,0.530091709701702,-0.00123935332338058,-0.969697833867637,-0.885271523102033,0.114520240890315,-0.35669602004034,0,"0",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"46",56,0.539717782624391,1.22215572012344,-0.0888945420417233,1.27286838194589,-0.230308830816776,-0.375127932432646,2.72034687793125,-0.707934362891554,-0.356994171962064,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"47",55,-1.18456549441009,-0.817002362627491,1.11486033906311,-0.0397814560045447,0.426460948875612,-0.72619958529006,0.434451417179432,-0.597990230178989,-0.290807807873026,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"48",55,-2.92786660170598,-2.51242992573476,-0.607305496137532,-3.72978891571571,-0.464754420914785,2.18859748398287,-0.686500529903267,-0.616795077098467,3.88947760989412,1,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"49",73,-0.854923103212319,1.5240811765672,0.634273657749923,0.936506780456296,1.04827554326902,-0.795990760579442,1.57075653251636,1.64922426893132,-0.356994171962064,0,"0",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"50",80,0.577753443147211,0.883070207501987,-0.0535317938856527,0.98924366181309,-0.116668270326886,-0.617682460260051,0.228949942375845,-0.658940744678058,-0.356914454166476,0,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"51",62,0.0579327493353462,-2.00147915329147,0.559526515569052,-2.13246486745621,-1.07493273350407,2.04534968090524,0.28076991624807,-0.710166303014861,0.0253205853640448,0,"1",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"52",99,1.69346615181658,-0.872742446894031,-0.40209754874951,-1.22124502192316,-1.63741778477938,0.700451233167937,0.628237290091927,2.20837180093988,-0.355330978941498,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"53",84,0.355878756764098,-0.101671281206891,0.014662839078064,0.637926825311862,-0.00373299363709827,0.187532117082819,-0.449500559479447,-0.382284686418799,-0.356994171962064,0,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"54",56,1.24337750229655,-0.273536541028724,-0.712076304890126,0.324129262611737,1.04156915967641,-0.975099679812503,-0.626658847060339,-0.550561569274826,-0.353555300789438,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"55",68,0.412932247548327,-0.282826555073147,-0.00873897955462978,0.632417001886526,-0.315511365774463,-0.74422863975415,-0.652022145778365,1.61278980110144,-0.355174096685381,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"56",68,0.324182372995082,-2.04792922351359,-1.10678697916156,-0.280114706366848,-0.836650944669589,1.8872805234071,-0.513809617132849,-0.332493159512502,-0.356994171962064,0,"0",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
"57",77,0.691860424715669,1.09674053052372,0.293196484848526,0.693549804653356,0.364766247511088,-0.974739365229274,0.824859335875819,-0.610154567347553,-0.356994171962064,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"58",58,-1.68536835796054,1.0456454532794,1.75537678238018,0.504379200383465,-0.0142018706796373,-0.974118360935826,-0.409541080959409,-0.160962029701342,3.46369704125503,1,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"59",58,-0.100549169509735,0.413924498258606,-0.0347756696185604,0.306550302159473,2.51984520470581,-0.71496613864426,3.09446091766554,-0.65560784463538,1.25598388912415,1,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"60",59,-0.259031088354816,0.878425200479775,0.916170231531306,0.179299618288603,0.525392270748454,-0.0952922652321963,2.798660824669,-0.511003446249206,2.32472071188176,1,"1",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"61",34,0.0198970888125268,-0.928482531160572,0.705588533197998,-0.296119431554731,-0.045965674260296,1.40466407544061,-0.425503443163785,-0.76386297891537,-0.356983940408834,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"62",72,-0.867601656719926,-0.914547510093937,-0.894506482142326,-0.509165937334414,0.221449301932534,-0.693472239401964,1.64710364823691,-0.77508135274532,-0.356994171962064,0,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"63",44,-2.35733169386368,1.10138553754594,0.221084214098893,0.696435902638057,-0.215282067297754,-0.971194571263425,3.43800294821254,-0.700125975356773,-0.351109075964916,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"64",45,-0.18929904406298,0.660109870435826,1.95059995381825,0.708242667120921,1.03485108403795,-0.932620080042773,-0.53804529522102,0.0833083278534075,-0.356994171962064,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"65",89,0.888378004083569,-0.733392236227681,0.224239125944189,0.269031028358371,0.357892581950809,-0.914797887623266,-0.570462086719332,-0.724684461568219,-0.356994171962064,0,"0",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
"66",51,0.863020897068356,-0.928482531160572,-0.77694267920386,0.134958658341846,0.486101393819158,-0.308752246818582,-0.71120962273714,-0.626763022897697,-0.356994171962064,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"67",67,-0.119566999771144,0.492889617636205,0.258284438384642,1.11360824769926,-0.581166046236139,-0.605387047080455,0.0489655976560517,-0.531864419707684,-0.356986827839345,0,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"68",60,-0.271709641862422,-0.607977046627965,0.986895727843447,-1.08376180883381,0.776862267631426,-0.329395011731348,-0.546138478625022,-0.129082296599297,-0.356994171962064,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"69",65,0.482664291840162,0.906295242613045,0.0155295731014973,0.407301359079914,0.767204231987527,-0.889586295830317,-0.604626716467563,0.522796463133574,-0.356963477352406,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"70",51,0.165700454150001,0.413924498258606,0.0846602788105217,0.122627148770854,-1.04588228037623,-0.882141865905231,2.10402639480975,-0.700125975356773,-0.349528945243028,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"71",48,1.25605605580416,-0.524366920228155,-1.47844252840968,-0.168344002595733,-1.03340297793435,-0.967519883035757,-0.425503443163785,-0.572597129348069,-0.356900644887442,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"72",78,-0.791530335674287,-0.394306723606227,-1.61146886632619,0.0318462485248316,0.71038823095119,0.568777561091738,-0.497688926633649,-0.436651074203361,-0.356994171962064,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"73",24,-0.436530837461306,-0.477916850006038,-1.27725622689039,0.246204617024833,0.248120518559151,1.63710255386225,-0.811568772535993,2.89773566878347,-0.356994171962064,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"74",37,-0.753494675151467,-0.189926414628913,0.499375174342794,0.317569949010146,-0.213480463062339,1.36720337439865,-0.425503443163785,-0.71686471858024,-0.356994171962064,0,"1",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
"75",79,-1.22260115493291,-0.603332039605754,1.82180327793609,-0.547997073855834,-0.0380741650867776,1.39892011881885,0.221522504923919,-0.571494349919506,1.10365705536391,1,"1",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"76",40,-0.125906276524948,-0.64978210982787,-0.860946540754996,0.358762438428139,-0.150739567113023,1.10552950107806,-0.513809617132849,1.01360280860895,3.51132786217055,1,"0",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"77",57,1.38918086763402,-0.942417552227207,-0.283146971373551,-0.262011000826456,1.48224553302318,-0.859415735936855,1.24543240244373,-0.244264504530469,0.071220149376419,0,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"78",19,0.533378505870588,0.943455298790739,-1.05436690542433,0.677020334377346,0.975605552851177,0.899338945737926,-0.0271107803374588,1.85651573332892,-0.356994171962064,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"79",56,1.23703822554275,-0.56617198342806,0.324745603301492,-0.456429055977621,1.4128628813529,1.15419328279833,0.894046372134013,0.187020916900968,-0.356987643852556,0,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
"80",51,-0.728137568136254,-0.422176765739497,-0.750975327861804,0.539799493832057,-0.334150933703017,-0.158726463632672,-0.111549471796312,-0.778448995864585,-0.356994171962064,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"81",53,1.08489558345147,0.000518873281766053,-0.74778574665557,-0.20769988420528,1.94445566253343,-0.550448861276921,-0.9021072385206,-0.748175582549992,3.4875576301066,1,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"82",19,-0.75983395190527,0.465019575502935,-0.935936368462429,-0.999802594733439,0.484889796209416,-0.873316759119352,-0.884430569109306,-0.694551793616528,3.01792895551695,1,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"83",65,1.30043099308078,-0.793777327516433,-0.71228432105575,-0.521235074361342,-1.7074707956336,1.37298585756825,-0.628293018995256,-0.398567685290275,-0.354113675463886,0,"0",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"84",46,0.0769505795967559,-0.640492095783447,0.638641997228026,0.0491628364330324,0.018506002844064,-0.174718504462677,-0.671707792477154,-0.729155269986146,-0.356994171962064,0,"0",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
"85",67,0.450967908071146,1.26860579034556,1.05890399051027,0.85700789960501,0.525823929001314,-0.924169638102586,-0.826594977817283,-0.631195990481679,-0.280877757730289,0,"0",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
"86",79,0.63480693393144,-1.23040798760433,1.82180327793609,-0.547997073855834,-0.0380741650867776,2.23459788388368,-0.554238996133702,0.279570738575515,-0.0770957865736411,0,"0",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"87",65,-1.34938669000897,0.255994259503409,-1.51966439856416,-0.0216777504641529,-0.694418245329754,-0.0795654328665067,2.41749734089212,-0.581423166432658,-0.108390735878775,0,"0",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"88",37,-1.00072646854979,-0.431466779783921,0.63923137636396,0.869077036631938,-2.0300645533252,-0.757795560630442,-0.377701615563776,-0.51429477429364,-0.356994171962064,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"89",60,0.165700454150001,1.31505586056767,0.508839909878684,0.417009143210269,0.0226433473357929,0.822080444510962,0.354281189579629,-0.5472598669215,-0.356634508353505,0,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"90",68,-1.93260015135887,-1.56949350022578,1.6848939715946,-0.893804086931725,2.78766011964006,1.64802169653773,0.228949942375845,-0.706818554935369,-0.356987832163312,0,"0",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"91",16,0.0135578120587236,-0.0459311969403509,2.71960104876904,0.532977807686403,-0.227975258329103,0.242861048388462,-0.860915920745085,-0.47704799448205,-0.356994171962064,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"92",68,1.3384666536036,1.21286570607902,0.912911311603197,1.28598700914908,0.34248245123832,-0.929003325363096,4.04919237244409,-0.204674136243562,1.33318125427857,1,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"93",67,0.482664291840162,1.10603054456815,-0.123390556174361,0.261946969668652,0.391791367349741,-0.938873706976901,3.89780578001799,1.71270867663728,-0.308783870846565,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
"94",53,0.248111051949443,0.910940249635257,0.784010627638226,0.614575668890198,-0.878426667174661,-0.412876668296648,0.011008341220563,-0.646724821471668,-0.356964858292765,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"95",70,-0.056174232233112,0.190964161192445,-0.816223065145848,-0.344133607118379,0.0858252964452049,-0.716312747905383,1.69134017769219,1.69460593787745,-0.356994171962064,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"96",83,1.01516353915963,1.0084853971017,-0.607964213995341,0.413335927593378,-0.40703688256704,-0.924638712210049,-0.718635688990782,-0.711282435223855,-0.310279010337923,0,"1",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"97",43,-1.08947634310304,-0.254956512939877,-0.457637864971103,-0.2234422368491,3.8773188579451,0.348033568671802,1.93387185346348,-0.693437280789761,-0.333186657423515,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"98",87,0.767931745761308,-0.0877362601402561,0.882332935256478,0.0898305807628982,-0.71102026700427,0.915277231707442,-0.824088855528329,-0.0888275114872545,-0.356994171962064,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"99",55,-1.38108307377799,1.54730621167826,0.811260745334963,0.950674897835733,1.37037908702791,-0.312873616579505,0.0867623578133968,-0.512100451138933,-0.356728659139359,0,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"100",42,-0.259031088354816,0.859845172390928,1.33275727255419,0.627169551005253,-0.232118322003193,-0.793708604491963,-0.965525092793659,-0.230338868934346,-0.159884311265267,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"101",97,0.22275394493423,0.94810030581295,-0.0528384066669059,0.266144930373671,-0.263383156379528,-0.893312898329968,-0.21238001245487,-0.752655516840698,-0.338566773969395,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
"102",67,0.691860424715669,1.22215572012344,0.707876711019862,0.919977310180286,-0.654059337130337,-0.839101005067251,0.161879778507366,-0.328173612751308,-0.356994171962064,0,"0",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
"103",71,1.04685992292865,1.0874505164793,0.117526832979105,0.0544102873143056,1.11488351852842,-0.154736866753279,-0.259303587182612,0.114520240890315,-0.356335118239853,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"104",59,2.06748348029097,1.15248061479026,0.547080214992552,0.695124039917738,0.25200148704075,-0.966715241265441,-0.625841873111125,2.27747180323889,-0.356985760745306,0,"0",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
"105",73,-0.60135203306019,1.11532055861257,-0.7196688949354,0.603556022039525,0.356756913674319,0.558495730655827,3.62274037080134,-0.622331760137363,-0.356807119206342,0,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
"106",90,-0.639387693583009,0.125934062881482,0.849293034283207,0.675446099112964,-0.580228668544689,0.150284198820329,-0.0807521270890073,-0.520880252192781,-0.349842431613341,0,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"107",59,-1.12117272687205,0.687979912569096,-0.641385477938922,-0.0783502199819013,-0.411662568179304,-0.0795654328665067,2.61863872108405,1.47512519042776,-0.353850166619322,0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"108",59,1.10391341371288,-0.0319961758737158,-0.222544928455108,-1.97792743900273,0.429560064428136,-0.975547171749792,-0.733506354921626,-0.677845409871277,2.72906326523514,1,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
"109",51,-1.05144068258022,1.37079594483421,1.88965121729043,1.43790071216193,-0.283270214361544,-0.924169638102586,3.98601952676571,0.145647835284126,-0.356413573387875,0,"1",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"110",39,-0.918315870750351,-0.0180611548070807,-0.056686705730949,-0.0250885935369803,-1.52446376854878,-0.914797887623266,-0.425503443163785,-0.599095548502111,-0.356979483725218,0,"1",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"111",47,-0.442870114215109,-0.110961295251315,1.90109210639975,-0.202190060779944,-0.520852716297554,-0.235173666096184,-0.856723377889232,-0.373609819944268,0.713781433656586,1,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
